product,ceasa,price,date
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-01-30
ALFACE,CEASAMINAS - BELO HORIZONTE,9.0,2015-01-30
ALFACE,CEASA_DF - BRASILIA,4.0,2015-01-31
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-02
ALFACE,CEAGESP - ARACATUBA,10.8,2015-02-02
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-02
ALFACE,CEAGESP - PIRACICABA,10.0,2015-02-02
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-02
ALFACE,CEAGESP - S J DOS CAMPOS,8.25,2015-02-02
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-02
ALFACE,CEAGESP - SAO PAULO,10.86,2015-02-02
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-02
ALFACE,CEASA_BA - SALVADOR,6.0,2015-02-02
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-02
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-02
ALFACE,CEASA_ES - VITORIA,5.5,2015-02-02
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-02
ALFACE,CEASA_PE - RECIFE,3.6,2015-02-02
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-02
ALFACE,CEASA_PR - CURITIBA,8.0,2015-02-02
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-02
ALFACE,CEASA_RN - NATAL,9.6,2015-02-02
ALFACE,CEASA_RS - PORTO ALEGRE,12.0,2015-02-02
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-02
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-02
ALFACE,CEASAMINAS - UBERABA,18.0,2015-02-02
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-03
ALFACE,CEAGESP - MARILIA,30.0,2015-02-03
ALFACE,CEAGESP - PRES. PRUDENTE,18.0,2015-02-03
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-03
ALFACE,CEAGESP - SAO PAULO,10.86,2015-02-03
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-03
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-03
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-03
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-03
ALFACE,CEASA_ES - VITORIA,5.67,2015-02-03
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-03
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-03
ALFACE,CEASA_PA - BELEM,24.0,2015-02-03
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-03
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-03
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-03
ALFACE,CEASA_PR - CURITIBA,8.0,2015-02-03
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-03
ALFACE,CEASA_RN - NATAL,9.6,2015-02-03
ALFACE,CEASA_RS - CAXIAS DO SUL,0.83,2015-02-03
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2015-02-03
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-03
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-04
ALFACE,CEAGESP - ARACATUBA,10.8,2015-02-04
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-04
ALFACE,CEAGESP - PIRACICABA,10.0,2015-02-04
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-04
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-04
ALFACE,CEAGESP - SAO PAULO,11.01,2015-02-04
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-04
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-04
ALFACE,CEASA_CE - FORTALEZA,14.4,2015-02-04
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-04
ALFACE,CEASA_ES - VITORIA,7.0,2015-02-04
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-04
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-04
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-04
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-04
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-04
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-04
ALFACE,CEASA_RN - NATAL,9.6,2015-02-04
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2015-02-04
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-04
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-04
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-05
ALFACE,CEAGESP - BAURU,18.33,2015-02-05
ALFACE,CEAGESP - FRANCA,0.0,2015-02-05
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-05
ALFACE,CEAGESP - SAO PAULO,11.06,2015-02-05
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-05
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-05
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-05
ALFACE,CEASA_ES - VITORIA,7.28,2015-02-05
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-05
ALFACE,CEASA_PA - BELEM,28.5,2015-02-05
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-05
ALFACE,CEASA_PE - RECIFE,6.0,2015-02-05
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-05
ALFACE,CEASA_PR - CURITIBA,8.67,2015-02-05
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-05
ALFACE,CEASA_RN - NATAL,10.8,2015-02-05
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2015-02-05
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-05
ALFACE,CEASAMINAS - UBERABA,18.0,2015-02-05
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-06
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-06
ALFACE,CEAGESP - MARILIA,30.0,2015-02-06
ALFACE,CEAGESP - PIRACICABA,10.0,2015-02-06
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-06
ALFACE,CEAGESP - S J DOS CAMPOS,8.25,2015-02-06
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-06
ALFACE,CEAGESP - SAO PAULO,11.06,2015-02-06
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-06
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-06
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-06
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-06
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-06
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-06
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-06
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-06
ALFACE,CEASA_PR - CURITIBA,8.67,2015-02-06
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-06
ALFACE,CEASA_RN - NATAL,10.8,2015-02-06
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2015-02-06
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-06
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-06
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-07
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-08
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-09
ALFACE,CEAGESP - ARACATUBA,10.8,2015-02-09
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-09
ALFACE,CEAGESP - BAURU,18.33,2015-02-09
ALFACE,CEAGESP - PIRACICABA,10.0,2015-02-09
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-09
ALFACE,CEAGESP - S J DOS CAMPOS,8.25,2015-02-09
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-09
ALFACE,CEAGESP - SAO PAULO,11.22,2015-02-09
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-09
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-09
ALFACE,CEASA_CE - FORTALEZA,14.4,2015-02-09
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-09
ALFACE,CEASA_ES - VITORIA,6.0,2015-02-09
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-09
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-09
ALFACE,CEASA_PE - RECIFE,9.6,2015-02-09
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-09
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-09
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-09
ALFACE,CEASA_RN - NATAL,10.8,2015-02-09
ALFACE,CEASA_RS - PORTO ALEGRE,10.0,2015-02-09
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-09
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-09
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-09
ALFACE,CEASAMINAS - UBERABA,18.0,2015-02-09
ALFACE,CEAGESP - MARILIA,30.0,2015-02-10
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-10
ALFACE,CEAGESP - SAO PAULO,11.47,2015-02-10
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-10
ALFACE,CEASA_CE - FORTALEZA,14.4,2015-02-10
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-10
ALFACE,CEASA_ES - VITORIA,9.5,2015-02-10
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-10
ALFACE,CEASA_PA - BELEM,27.0,2015-02-10
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-10
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-10
ALFACE,CEASA_PR - CASCAVEL,24.0,2015-02-10
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-10
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-10
ALFACE,CEASA_RN - NATAL,10.8,2015-02-10
ALFACE,CEASA_RS - CAXIAS DO SUL,0.83,2015-02-10
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-10
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-10
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-11
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-11
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-11
ALFACE,CEAGESP - PRES. PRUDENTE,24.0,2015-02-11
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-11
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-11
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-11
ALFACE,CEAGESP - SAO PAULO,11.63,2015-02-11
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-11
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-11
ALFACE,CEASA_ES - VITORIA,9.6,2015-02-11
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-11
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-11
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-11
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-11
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-11
ALFACE,CEASA_RN - NATAL,10.8,2015-02-11
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-11
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-11
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-11
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-12
ALFACE,CEAGESP - BAURU,18.33,2015-02-12
ALFACE,CEAGESP - FRANCA,0.0,2015-02-12
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-12
ALFACE,CEAGESP - SAO PAULO,11.81,2015-02-12
ALFACE,CEASA_BA - PAULO AFONSO,0.0,2015-02-12
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-12
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-12
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-12
ALFACE,CEASA_ES - VITORIA,11.0,2015-02-12
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-12
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-12
ALFACE,CEASA_PA - BELEM,28.5,2015-02-12
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-12
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-12
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-12
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-12
ALFACE,CEASA_RN - NATAL,10.8,2015-02-12
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-12
ALFACE,CEASAMINAS - BARBACENA,12.0,2015-02-12
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-12
ALFACE,CEASAMINAS - UBERABA,20.0,2015-02-12
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-13
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-13
ALFACE,CEAGESP - MARILIA,30.0,2015-02-13
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-13
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-13
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-13
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-13
ALFACE,CEAGESP - SAO PAULO,11.63,2015-02-13
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-13
ALFACE,CEASA_BA - PAULO AFONSO,0.0,2015-02-13
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-13
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-13
ALFACE,CEASA_ES - VITORIA,13.33,2015-02-13
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-13
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-13
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-13
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-13
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-13
ALFACE,CEASA_RN - NATAL,10.8,2015-02-13
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-13
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-13
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-13
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-14
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-15
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-15
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-16
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-16
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-16
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-16
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-16
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-16
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-16
ALFACE,CEASAMINAS - UBERABA,24.0,2015-02-16
ALFACE,CEAGESP - MARILIA,30.0,2015-02-17
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-17
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-17
ALFACE,CEASA_RS - CAXIAS DO SUL,1.0,2015-02-17
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-18
ALFACE,CEAGESP - RIBEIRAO PRETO,10.56,2015-02-18
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-18
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-18
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-18
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-18
ALFACE,CEASA_PR - CURITIBA,8.67,2015-02-18
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-18
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-18
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-18
ALFACE,CEASAMINAS - BELO HORIZONTE,10.0,2015-02-18
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-19
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-19
ALFACE,CEAGESP - BAURU,18.33,2015-02-19
ALFACE,CEAGESP - FRANCA,0.0,2015-02-19
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-19
ALFACE,CEAGESP - SAO PAULO,13.78,2015-02-19
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-19
ALFACE,CEASA_BA - PAULO AFONSO,18.0,2015-02-19
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-19
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-19
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-19
ALFACE,CEASA_ES - VITORIA,12.27,2015-02-19
ALFACE,CEASA_PA - BELEM,24.0,2015-02-19
ALFACE,CEASA_PB - JOAO PESSOA,13.2,2015-02-19
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-19
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-19
ALFACE,CEASA_RJ - RIO DE JANEIRO,10.0,2015-02-19
ALFACE,CEASA_RN - NATAL,10.8,2015-02-19
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-19
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-19
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2015-02-19
ALFACE,CEASAMINAS - UBERABA,24.0,2015-02-19
ALFACE,AMA_BA - JUAZEIRO,8.0,2015-02-20
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-20
ALFACE,CEAGESP - MARILIA,30.0,2015-02-20
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-20
ALFACE,CEAGESP - PRES. PRUDENTE,24.0,2015-02-20
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-20
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-20
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-20
ALFACE,CEAGESP - SAO PAULO,13.78,2015-02-20
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-20
ALFACE,CEASA_BA - SALVADOR,4.2,2015-02-20
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-20
ALFACE,CEASA_DF - BRASILIA,4.0,2015-02-20
ALFACE,CEASA_ES - VITORIA,14.17,2015-02-20
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-20
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-20
ALFACE,CEASA_PB - JOAO PESSOA,10.8,2015-02-20
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-20
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-20
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-20
ALFACE,CEASA_RN - NATAL,10.8,2015-02-20
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-20
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2015-02-20
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-21
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-22
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-22
ALFACE,AMA_BA - JUAZEIRO,8.0,2015-02-23
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-23
ALFACE,CEAGESP - BAURU,26.25,2015-02-23
ALFACE,CEAGESP - FRANCA,0.0,2015-02-23
ALFACE,CEAGESP - PIRACICABA,13.5,2015-02-23
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-23
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-23
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-23
ALFACE,CEAGESP - SAO PAULO,13.88,2015-02-23
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-23
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-23
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-23
ALFACE,CEASA_ES - VITORIA,8.73,2015-02-23
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-23
ALFACE,CEASA_PB - JOAO PESSOA,13.2,2015-02-23
ALFACE,CEASA_PE - RECIFE,7.2,2015-02-23
ALFACE,CEASA_PR - CURITIBA,13.33,2015-02-23
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-23
ALFACE,CEASA_RN - NATAL,10.8,2015-02-23
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-23
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-23
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-23
ALFACE,CEASAMINAS - BELO HORIZONTE,15.0,2015-02-23
ALFACE,CEASAMINAS - UBERABA,24.0,2015-02-23
ALFACE,AMA_BA - JUAZEIRO,8.0,2015-02-24
ALFACE,CEAGESP - MARILIA,30.0,2015-02-24
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-24
ALFACE,CEAGESP - SAO PAULO,15.74,2015-02-24
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-24
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-24
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-24
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-24
ALFACE,CEASA_ES - VITORIA,10.83,2015-02-24
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-24
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-24
ALFACE,CEASA_PA - BELEM,24.0,2015-02-24
ALFACE,CEASA_PB - JOAO PESSOA,10.56,2015-02-24
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-24
ALFACE,CEASA_RJ - RIO DE JANEIRO,7.5,2015-02-24
ALFACE,CEASA_RN - NATAL,10.8,2015-02-24
ALFACE,CEASA_RS - CAXIAS DO SUL,0.75,2015-02-24
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-24
ALFACE,CEASAMINAS - BELO HORIZONTE,20.0,2015-02-24
ALFACE,AMA_BA - JUAZEIRO,6.0,2015-02-25
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-25
ALFACE,CEAGESP - PIRACICABA,12.0,2015-02-25
ALFACE,CEAGESP - PRES. PRUDENTE,24.0,2015-02-25
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-25
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-25
ALFACE,CEAGESP - SAO JOSE RIO PRETO,13.75,2015-02-25
ALFACE,CEAGESP - SAO PAULO,16.78,2015-02-25
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-25
ALFACE,CEASA_BA - PAULO AFONSO,18.0,2015-02-25
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-25
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-25
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-25
ALFACE,CEASA_ES - VITORIA,9.5,2015-02-25
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-25
ALFACE,CEASA_PB - JOAO PESSOA,10.56,2015-02-25
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-25
ALFACE,CEASA_PR - CURITIBA,13.33,2015-02-25
ALFACE,CEASA_RJ - RIO DE JANEIRO,5.0,2015-02-25
ALFACE,CEASA_RN - NATAL,10.8,2015-02-25
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-25
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-25
ALFACE,CEASAMINAS - BELO HORIZONTE,20.0,2015-02-25
ALFACE,AMA_BA - JUAZEIRO,4.0,2015-02-26
ALFACE,CEAGESP - BAURU,26.25,2015-02-26
ALFACE,CEAGESP - FRANCA,0.0,2015-02-26
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-26
ALFACE,CEAGESP - SAO PAULO,17.2,2015-02-26
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-26
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-26
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-26
ALFACE,CEASA_ES - VITORIA,11.0,2015-02-26
ALFACE,CEASA_PA - BELEM,25.5,2015-02-26
ALFACE,CEASA_PB - JOAO PESSOA,10.56,2015-02-26
ALFACE,CEASA_PE - RECIFE,8.4,2015-02-26
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-26
ALFACE,CEASA_RJ - RIO DE JANEIRO,6.0,2015-02-26
ALFACE,CEASA_RN - NATAL,10.8,2015-02-26
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-26
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-26
ALFACE,CEASAMINAS - BELO HORIZONTE,20.0,2015-02-26
ALFACE,CEASAMINAS - UBERABA,24.0,2015-02-26
ALFACE,AMA_BA - JUAZEIRO,4.0,2015-02-27
ALFACE,CEAGESP - ARARAQUARA,16.02,2015-02-27
ALFACE,CEAGESP - MARILIA,40.0,2015-02-27
ALFACE,CEAGESP - PIRACICABA,12.0,2015-02-27
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-02-27
ALFACE,CEAGESP - S J DOS CAMPOS,8.75,2015-02-27
ALFACE,CEAGESP - SAO JOSE RIO PRETO,10.0,2015-02-27
ALFACE,CEAGESP - SAO PAULO,17.2,2015-02-27
ALFACE,CEAGESP - SOROCABA,14.5,2015-02-27
ALFACE,CEASA_BA - SALVADOR,4.0,2015-02-27
ALFACE,CEASA_CE - FORTALEZA,12.0,2015-02-27
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-27
ALFACE,CEASA_ES - VITORIA,10.38,2015-02-27
ALFACE,CEASA_GO - GOIANIA,8.0,2015-02-27
ALFACE,CEASA_MS - CAMPO GRANDE,23.33,2015-02-27
ALFACE,CEASA_PE - RECIFE,9.6,2015-02-27
ALFACE,CEASA_PR - CURITIBA,10.0,2015-02-27
ALFACE,CEASA_RJ - RIO DE JANEIRO,4.0,2015-02-27
ALFACE,CEASA_RN - NATAL,10.8,2015-02-27
ALFACE,CEASA_RS - PORTO ALEGRE,8.0,2015-02-27
ALFACE,CEASA_SC - FLORIANOPOLIS,9.6,2015-02-27
ALFACE,CEASA_SP - CAMPINAS,26.4,2015-02-27
ALFACE,CEASAMINAS - BELO HORIZONTE,20.0,2015-02-27
ALFACE,CEASA_DF - BRASILIA,5.2,2015-02-28
ALFACE,CEASA_DF - BRASILIA,5.2,2015-03-01
ALFACE,AMA_BA - JUAZEIRO,4.0,2015-03-02
ALFACE,CEAGESP - ARARAQUARA,18.0,2015-03-02
ALFACE,CEAGESP - BAURU,26.25,2015-03-02
ALFACE,CEAGESP - FRANCA,0.0,2015-03-02
ALFACE,CEAGESP - PIRACICABA,12.0,2015-03-02
ALFACE,CEAGESP - RIBEIRAO PRETO,14.4,2015-03-02
ALFACE,CEAGESP - S J DOS CAMPOS,9.0,2015-03-02
ALFACE,CEAGESP - SAO JOSE RIO PRETO,10.0,2015-03-02
ALFACE,CEAGESP - SAO PAULO,15.08,2015-03-02
ALFACE,CEAGESP - SOROCABA,14.5,2015-03-02
ALFACE,CEASA_BA - PAULO AFONSO,18.0,2015-03-02
