,data,precipitacao,pressao_atmosferica,radiacao,umidade_relativa,velocidade_media_vento
604,2019-04-21,60.36086956521739,131699.7488325282,149703.4237203995,10605.806360708535,103.09221014492753
605,2019-04-22,60.36086956521739,131699.05299919486,148509.2781846852,10615.681360708535,102.35054347826087
606,2019-04-23,60.46086956521739,131701.38216586152,147283.65087376084,10630.056360708533,101.59637681159421
607,2019-04-24,60.469202898550726,131703.8738325282,145866.23242137986,10641.348027375201,101.20054347826087
608,2019-04-25,60.469202898550726,131705.4321658615,145286.73368188407,10649.223027375201,100.78804347826087
609,2019-04-26,60.469202898550726,131708.1196658615,144446.51225331266,10654.306360708535,100.23804347826088
610,2019-04-27,60.28586956521739,131708.57799919485,143830.22324232364,10665.639694041867,99.74221014492754
611,2019-04-28,60.68586956521739,131703.8863325282,143446.85092089506,10665.806360708535,99.73804347826088
612,2019-04-29,60.75253623188405,131705.0571658615,141921.93127803793,10674.264694041867,99.51721014492755
613,2019-04-30,60.260869565217384,131711.3113325282,141217.02556375222,10675.639694041869,98.90054347826087
614,2019-05-01,60.177536231884055,131716.17799919486,140427.42734946648,10686.389694041867,98.46304347826087
615,2019-05-02,59.960869565217386,131718.3321658615,139907.26830184745,10693.473027375201,98.1588768115942
616,2019-05-03,58.37753623188405,131719.89466586153,140531.7016351808,10689.639694041867,98.00471014492754
617,2019-05-04,58.27753623188405,131721.62799919484,140974.671873276,10692.681360708533,97.92971014492753
618,2019-05-05,58.12753623188405,131724.7488325282,141600.42247933662,10692.223027375201,97.90887681159421
619,2019-05-06,58.10253623188405,131727.1196658615,142123.91787575607,10689.764694041869,97.84221014492753
620,2019-05-07,60.869202898550725,131731.5363325282,141462.1735034617,10691.889694041869,97.96304347826087
621,2019-05-08,61.35253623188406,131741.19049919484,139946.81340115992,10703.806360708535,97.72554347826087
622,2019-05-09,61.35253623188406,131748.06549919484,139483.92006782658,10706.598027375201,97.4338768115942
623,2019-05-10,61.35253623188406,131750.85670289854,139671.51173449322,10709.797101449276,97.29637681159421
624,2019-05-11,61.35253623188406,131749.37753623188,139622.78173449324,10713.463768115942,97.07971014492755
625,2019-05-12,61.469202898550726,131750.3900362319,139402.09562338213,10713.755434782608,96.90054347826087
